Date,Region,Season,Temperature,Humidity,Wind Speed,Atmospheric Pressure,Rainfall,Outlook,Windy,Play
2026-04-29,South,Spring,26.6,58.83778568068123,23.602863517423433,1028.0816363101308,0.0,Sunny,Strong,Yes
2026-04-30,North,Spring,9.7,48.41442997271096,10.538845770798437,1010.5844221800476,0.0,Sunny,Weak,No
2026-05-01,South,Spring,21.8,61.77618454566897,18.20870692486039,1005.6136220436923,9.4,Rainy,Weak,No
2026-05-02,East,Spring,13.6,60.379485737213884,0.3908108697855184,1000.9654461758838,0.0,Sunny,Weak,No
2026-05-03,West,Spring,13.0,76.6949079840401,10.907675885399602,1006.1525596804646,32.4,Rainy,Weak,No
2026-05-04,North,Spring,11.8,84.65463119179412,14.782587469903687,1011.7349842170096,0.0,Sunny,Weak,No
2026-05-05,North,Spring,19.0,85.93525716184934,8.632216081127165,1026.3564629081422,3.3,Rainy,Weak,Yes
2026-05-06,West,Spring,20.4,56.567479601325466,8.444455376472828,1007.8591096077106,0.9,Overcast,Weak,Yes
2026-05-07,North,Spring,14.9,61.86167189383208,10.325543104717797,1013.7903036131112,0.0,Sunny,Weak,No
2026-05-08,North,Spring,9.4,39.74842711668575,17.04534909828461,1011.868616831418,0.0,Sunny,Weak,No
2026-05-09,South,Spring,22.4,52.911949002557165,13.688696871155377,1021.5071461875847,0.0,Sunny,Weak,Yes
2026-05-10,North,Spring,16.9,79.47277449646187,0.0,1032.2154594069889,0.0,Sunny,Weak,Yes
2026-05-11,East,Spring,18.1,89.23374235322348,0.15509893155453724,1007.7530498166375,10.8,Rainy,Weak,No
2026-05-12,East,Spring,12.1,46.48476692180117,10.751943754999772,1008.0844844598543,0.0,Sunny,Weak,No
2026-05-13,West,Spring,16.2,56.11303611270659,18.203806102374863,1020.3532870165526,0.0,Sunny,Weak,Yes
2026-05-14,North,Spring,14.4,64.60391364561609,0.0,1017.4551319170105,0.0,Sunny,Weak,Yes
2026-05-15,West,Spring,21.1,69.2024173822941,11.501888766938585,1026.7736586058882,0.0,Sunny,Weak,Yes
2026-05-16,East,Spring,11.9,52.85594720117531,11.316265004378053,1016.6714254826077,0.0,Sunny,Weak,No
2026-05-17,North,Spring,13.2,71.36091566696135,24.718364447459134,1009.1256632737035,0.0,Sunny,Strong,Yes
2026-05-18,North,Spring,14.9,57.89240979393626,12.304847318009955,1016.7252386455385,0.0,Sunny,Weak,Yes
2026-05-19,West,Spring,21.4,64.78321593682581,17.680922893186498,1020.8696286446633,0.8,Overcast,Weak,Yes
2026-05-20,East,Spring,20.7,73.19426372005549,15.988799980612242,1018.5638574495789,0.0,Sunny,Weak,Yes
2026-05-21,North,Spring,16.2,65.09633404716406,0.08603464134959538,1016.0581922488584,0.0,Sunny,Weak,Yes
2026-05-22,West,Spring,16.5,58.45421164210147,20.37745051642216,1020.5333975167132,0.0,Sunny,Strong,Yes
2026-05-23,East,Spring,13.2,63.35585294111254,16.507775538194014,1021.3543647235654,0.0,Sunny,Weak,No
2026-05-24,West,Spring,17.9,63.67455561191997,18.557880477722126,1023.0572719283002,16.4,Rainy,Weak,No
2026-05-25,South,Spring,25.5,59.449834551768085,42.48366394505429,1017.1896791007172,0.0,Sunny,Strong,No
2026-05-26,North,Spring,18.0,61.11805905999346,0.4112094235098809,1010.6630553574652,0.0,Sunny,Weak,Yes
2026-05-27,South,Spring,24.2,88.97970755757075,27.07287654832776,1013.1737094914666,3.3,Rainy,Strong,No
2026-05-28,East,Spring,20.3,73.41379171911858,12.98786736419751,1021.6520717320668,2.9,Overcast,Weak,Yes
2026-05-29,South,Spring,22.5,60.56779522956259,17.011302330821064,1005.4645146321021,11.4,Rainy,Weak,No
2026-05-30,South,Spring,20.6,75.45431606766104,14.681414282891305,1014.9493864709832,2.6,Rainy,Weak,No
2026-05-31,East,Spring,17.3,59.99270765365985,12.030345666213694,1008.8532895013811,0.0,Sunny,Weak,Yes
2026-06-01,West,Summer,35.0,82.59686956379961,11.011169502328688,1012.2299585834785,1.5,Overcast,Weak,Yes
2026-06-02,South,Summer,32.2,70.54463288297141,17.306561149011063,1022.2276149008584,2.2,Overcast,Weak,No
2026-06-03,West,Summer,35.0,63.39046783993657,4.379784123298247,1013.5287925441593,0.6,Overcast,Weak,No
2026-06-04,South,Summer,33.1,71.71575388715416,20.25405417265236,1012.3714923852492,0.0,Sunny,Strong,No
2026-06-05,West,Summer,32.9,41.43685771897251,12.086639165803224,1001.1211508721607,6.3,Rainy,Weak,No
2026-06-06,East,Summer,26.4,48.09848796635292,7.089514626717495,1017.9700285282178,0.0,Sunny,Weak,Yes
2026-06-07,South,Summer,36.3,47.091124904014166,11.849909994029304,1017.1638734491286,0.0,Sunny,Weak,No
2026-06-08,East,Summer,29.5,67.1441464214556,23.80004451803801,1029.3060377864438,0.0,Sunny,Strong,Yes
2026-06-09,South,Summer,29.5,90.98772499227638,11.252654390886438,1009.537774120376,3.1,Rainy,Weak,No
2026-06-10,East,Summer,30.8,98.46950219288948,17.509175327467343,1013.7532026213115,60.7,Rainy,Weak,No
2026-06-11,East,Summer,33.2,74.57076652161136,9.883306069991686,1013.9950694696861,0.0,Sunny,Weak,No
2026-06-12,South,Summer,32.7,72.51266712416685,20.305452949465337,1024.6196262381077,0.0,Sunny,Strong,No
2026-06-13,South,Summer,29.4,37.984133987708915,19.79855417153143,1011.2376357409044,13.0,Rainy,Weak,No
2026-06-14,South,Summer,33.9,56.859893003989676,27.940261833074878,1014.2321722061627,14.6,Rainy,Strong,No
2026-06-15,North,Summer,26.2,53.183243721376414,13.771052381505491,1016.8631720777323,0.0,Sunny,Weak,Yes
2026-06-16,West,Summer,31.8,55.68728602623326,19.680583633305346,1013.4928729852509,0.0,Sunny,Weak,Yes
2026-06-17,North,Summer,28.5,62.47784272122816,15.686472776772613,1008.4285310835958,0.0,Sunny,Weak,Yes
2026-06-18,North,Summer,26.0,57.91864133454309,24.0711024730411,1013.5527199431865,0.0,Sunny,Strong,Yes
2026-06-19,East,Summer,36.4,35.310502844363185,9.968173286738887,1020.5890539988782,0.0,Sunny,Weak,No
2026-06-20,South,Summer,33.9,76.218653841763,20.21503719014097,1003.7878776047115,0.2,Overcast,Strong,No
2026-06-21,West,Summer,29.1,48.9088546139029,13.637118927183229,1013.063757393175,0.0,Sunny,Weak,Yes
2026-06-22,East,Summer,24.6,68.58870296166724,14.550682760240516,1006.3990334804867,11.5,Rainy,Weak,No
2026-06-23,North,Summer,26.2,96.1112400462496,15.64226739113861,1021.5603730313987,15.1,Rainy,Weak,No
2026-06-24,South,Summer,31.8,51.20923112620365,16.765682774986743,999.8145047617298,4.7,Rainy,Weak,No
2026-06-25,East,Summer,32.4,27.045687158805052,14.186396698146293,1007.5286252218273,2.5,Overcast,Weak,No
2026-06-26,South,Summer,35.7,60.70993667179834,16.502992282193684,1015.0176950005161,0.0,Sunny,Weak,No
2026-06-27,East,Summer,27.7,81.51439452497857,26.04682640293529,1024.5241922338748,43.1,Rainy,Strong,No
2026-06-28,South,Summer,34.5,94.37521181330891,21.89814779930653,1011.4739979114161,0.0,Sunny,Strong,No
2026-06-29,North,Summer,27.6,46.55675608321375,21.084082147478277,1007.5584037864544,2.6,Rainy,Strong,No
2026-06-30,West,Summer,36.1,72.45048834854782,11.811223317832905,1027.0492565555246,0.0,Sunny,Weak,Yes
2026-07-01,North,Summer,27.5,58.0203431482992,8.77531420240173,1000.4158887966701,0.0,Sunny,Weak,Yes
2026-07-02,West,Summer,30.5,63.410774685437964,21.68710390766427,994.4095523470394,0.0,Sunny,Strong,Yes
2026-07-03,South,Summer,34.5,100.0,21.13232754770856,1015.5201156004266,0.0,Sunny,Strong,No
2026-07-04,East,Summer,30.8,42.4554450740727,25.308694730256875,1007.9835662051792,1.6,Overcast,Strong,No
2026-07-05,North,Summer,28.9,68.8060949224186,10.772135618215394,1003.8301374629543,6.2,Rainy,Weak,No
2026-07-06,West,Summer,26.6,72.01539757648149,13.393159412477571,1017.6668515783948,0.0,Sunny,Weak,Yes
2026-07-07,North,Summer,25.1,81.2867948740902,3.523610862321961,1013.9504057101695,1.7,Overcast,Weak,No
2026-07-08,West,Summer,27.2,66.46974730206342,12.25270225757389,1007.4873709541062,0.8,Overcast,Weak,Yes
2026-07-09,North,Summer,26.1,69.62075809256153,21.97599357405613,1001.7575648106329,0.3,Overcast,Strong,Yes
2026-07-10,West,Summer,34.4,59.125271488673135,11.734532345402615,1018.9796586262412,0.0,Sunny,Weak,No
2026-07-11,West,Summer,28.7,69.0369041186766,19.483358566405766,1017.2016094236693,0.0,Sunny,Weak,Yes
2026-07-12,South,Summer,26.7,59.85211586753884,13.66647825801532,1011.206593089765,0.0,Sunny,Weak,Yes
2026-07-13,West,Summer,30.2,74.32357834784077,17.268399197550924,1026.7730959683813,0.0,Sunny,Weak,Yes
2026-07-14,South,Summer,35.9,59.45584495934549,6.966160271290329,1003.4393218693908,12.3,Rainy,Weak,Yes
2026-07-15,West,Summer,30.4,70.6565059085328,15.596466147437308,999.7957986326021,10.7,Rainy,Weak,No
2026-07-16,East,Summer,30.7,64.56105779472533,0.0,1006.46473544095,0.0,Sunny,Weak,Yes
2026-07-17,East,Summer,29.1,81.89075376158252,13.691726892866106,1011.635311869156,2.6,Overcast,Weak,No
2026-07-18,East,Summer,26.4,64.22909414617271,3.5866872939940198,1013.9467155945815,2.6,Overcast,Weak,Yes
2026-07-19,West,Summer,31.4,38.40451297689678,23.44196161582771,1010.0701115371494,34.9,Rainy,Strong,No
2026-07-20,South,Summer,31.8,83.92882251070988,20.44185146935158,1014.8164431721144,7.7,Rainy,Strong,Yes
2026-07-21,South,Summer,39.6,51.414015487060716,18.266696873762566,1001.9876846064765,2.8,Overcast,Weak,No
2026-07-22,West,Summer,32.9,55.1935049202677,25.64704359011566,1023.5501168325861,8.5,Rainy,Strong,No
2026-07-23,East,Summer,28.2,56.065080589347616,8.35758435422614,1011.3427905728595,0.0,Sunny,Weak,Yes
2026-07-24,East,Summer,29.1,85.61657139756227,27.231542385408908,1020.938366652705,5.3,Rainy,Strong,No
2026-07-25,South,Summer,34.0,32.96488679031957,21.52534094982269,1014.7418027710216,0.0,Sunny,Strong,No
2026-07-26,East,Summer,29.6,100.0,13.344112989467378,1015.6540257532303,39.1,Rainy,Weak,No
2026-07-27,North,Summer,29.8,80.84085213599077,22.949341030280607,1016.5581382418576,0.0,Sunny,Strong,No
2026-07-28,South,Summer,34.9,68.3485837119374,7.25594541311856,1015.5816684801385,0.0,Sunny,Weak,No
2026-07-29,East,Summer,28.3,64.1765899907557,9.228400869306284,1017.1417820789403,0.0,Sunny,Weak,Yes
2026-07-30,South,Summer,40.7,69.28331112286486,10.739871937322096,1022.6332202410595,0.0,Sunny,Weak,No
2026-07-31,North,Summer,26.3,72.81683642569007,11.297156043551894,1013.5721693576118,6.6,Rainy,Weak,Yes
2026-08-01,South,Summer,36.9,74.67823378925085,7.604096500678231,1017.6720300607082,0.0,Sunny,Weak,No
2026-08-02,South,Summer,32.1,73.33406699005172,23.561581469667274,1011.2821144457022,2.8,Overcast,Strong,No
2026-08-03,South,Summer,36.2,66.34371021882873,13.188019197411178,1023.5209377235958,0.0,Sunny,Weak,No
2026-08-04,South,Summer,34.4,62.03992369539011,17.467534778498155,1006.5888615835258,15.4,Rainy,Weak,No
2026-08-05,North,Summer,21.8,62.730900745197324,11.007540435104236,1026.4075234632865,0.0,Sunny,Weak,Yes
2026-08-06,West,Summer,36.0,62.07637579470978,2.2557768961603806,1011.6787363948453,0.0,Sunny,Weak,Yes
2026-08-07,South,Summer,36.7,82.00655145300597,16.890401508739956,1000.5537991830556,12.9,Rainy,Weak,Yes
2026-08-08,South,Summer,32.9,73.90335083421293,1.614215172061563,1013.0248353192864,0.0,Sunny,Weak,No
2026-08-09,East,Summer,26.1,20.894170480035797,14.51956167740172,1006.551586740201,1.7,Overcast,Weak,No
2026-08-10,South,Summer,35.7,74.83851164794642,5.421794728170326,1018.7251483919098,0.4,Overcast,Weak,No
2026-08-11,East,Summer,29.7,67.92104292078162,28.910931994615655,1006.7790081655809,0.8,Overcast,Strong,No
2026-08-12,West,Summer,30.7,64.71936865331153,21.379539055223052,1008.4305325342817,21.2,Rainy,Strong,No
2026-08-13,North,Summer,25.1,59.17222320366671,15.740276538900362,996.8836741524358,15.6,Rainy,Weak,Yes
2026-08-14,North,Summer,27.2,81.86169079979021,23.84594674358268,1008.3815494460074,2.9,Overcast,Strong,Yes
2026-08-15,West,Summer,32.4,79.21289693184286,9.075788157739849,992.6089653869683,3.0,Rainy,Weak,No
2026-08-16,North,Summer,26.4,53.40683498264586,18.804355650690653,999.3287774121142,2.5,Overcast,Weak,Yes
2026-08-17,West,Summer,27.5,71.10578430686803,16.398673036030996,1018.0833172491543,0.0,Sunny,Weak,Yes
2026-08-18,West,Summer,34.7,50.42514898188071,16.84814056933569,1018.2864012692066,0.0,Sunny,Weak,No
2026-08-19,West,Summer,35.3,44.305727528166045,23.906474500747375,1015.4036604942797,2.7,Overcast,Strong,No
2026-08-20,North,Summer,34.7,55.59924163115052,20.127444719458616,1004.2641908549663,16.3,Rainy,Strong,No
2026-08-21,East,Summer,26.6,77.93590208574138,17.021065639775163,1011.6183091508642,0.0,Sunny,Weak,Yes
2026-08-22,West,Summer,30.7,79.2968756806413,3.4157879464019274,1011.9711796872755,8.4,Rainy,Weak,No
2026-08-23,South,Summer,26.8,72.6962813014594,8.279675933043753,1002.7330824864597,19.4,Rainy,Weak,No
2026-08-24,North,Summer,28.9,75.87643680271995,14.141037464829932,1024.0271864141373,0.0,Sunny,Weak,Yes
2026-08-25,West,Summer,29.1,72.74267430672438,15.653606619936559,1019.0188983246054,2.4,Overcast,Weak,Yes
2026-08-26,West,Summer,35.6,55.37777607165572,7.088573927282534,1010.2322866093627,13.6,Rainy,Weak,No
2026-08-27,South,Summer,31.7,71.47883817010911,31.88173672904895,1012.2150867119562,42.8,Rainy,Strong,No
2026-08-28,East,Summer,25.1,77.00614287841523,25.61475838677501,1013.6670624635805,0.0,Sunny,Strong,Yes
2026-08-29,East,Summer,27.0,76.31436994720362,19.214828242747384,995.6661210526057,2.5,Overcast,Weak,Yes
2026-08-30,East,Summer,23.9,82.83370057211964,15.504258028986213,1010.0225809398353,2.9,Overcast,Weak,Yes
2026-08-31,West,Summer,31.7,75.62455770801596,13.514537210691937,1006.5441260160176,2.8,Overcast,Weak,Yes
2026-09-01,West,Fall,8.0,70.27172311312374,8.336570779844351,1003.9870399208406,0.4,Overcast,Weak,No
2026-09-02,West,Fall,14.9,81.05225357474642,15.542363629632037,1009.7511976569124,0.4,Overcast,Weak,No
2026-09-03,North,Fall,6.2,64.6021811112641,16.804267780999254,1026.3814922147963,0.0,Sunny,Weak,No
2026-09-04,South,Fall,18.6,51.771880231584234,6.30767597162863,1017.126742890136,0.0,Sunny,Weak,Yes
2026-09-05,West,Fall,19.5,62.553995540843545,17.339234920714283,1007.4305680817376,0.0,Overcast,Weak,Yes
2026-09-06,South,Fall,20.5,53.82646032790326,13.913186658226758,1016.5806622508493,1.5,Overcast,Weak,Yes
2026-09-07,South,Fall,17.5,54.87232587538428,1.6453470948582627,1023.194843492688,0.0,Sunny,Weak,Yes
2026-09-08,East,Fall,15.6,62.83221993926723,8.977304924543485,1019.3970694633022,0.0,Sunny,Weak,Yes
2026-09-09,North,Fall,11.1,53.11370118500058,12.10476126604849,1012.4770429593614,0.0,Sunny,Weak,No
2026-09-10,West,Fall,15.9,60.38057705541439,28.213813601381332,1006.8245057783554,1.8,Overcast,Strong,No
2026-09-11,East,Fall,11.5,36.59577999569321,18.895871871736308,1017.5857865089088,1.2,Overcast,Weak,Yes
2026-09-12,East,Fall,17.1,68.19940561059408,5.65162901630076,1015.147883083374,2.9,Overcast,Weak,Yes
2026-09-13,West,Fall,7.6,65.01808213043337,18.402254025923458,1019.1615457602219,1.1,Overcast,Weak,No
2026-09-14,South,Fall,17.6,52.74367053397714,4.168872077431441,1017.0813744134557,5.8,Rainy,Weak,No
2026-09-15,East,Fall,14.4,74.88868502648607,22.578837377209513,1020.3964217225547,0.0,Sunny,Strong,No
2026-09-16,South,Fall,20.5,79.06355206439838,11.70212743727485,1007.7181183075155,3.3,Rainy,Weak,No
2026-09-17,North,Fall,12.1,40.88660203446538,14.344546678825804,1022.5391525250747,0.0,Sunny,Weak,No
2026-09-18,South,Fall,14.9,53.55912832150679,24.28057653279533,1013.5807968375392,3.3,Rainy,Strong,No
2026-09-19,North,Fall,9.7,53.46286475319053,5.98985501991025,1028.6020869810022,0.0,Sunny,Weak,No
2026-09-20,South,Fall,19.0,50.90145348336703,5.220172704209061,1006.4864974552835,0.0,Sunny,Weak,Yes
2026-09-21,East,Fall,16.2,77.44212262897622,10.914804715577965,1025.887710425322,0.0,Sunny,Weak,Yes
2026-09-22,East,Fall,13.4,62.09260791840795,22.268651957135216,1013.5832862677012,0.0,Sunny,Strong,No
2026-09-23,North,Fall,9.0,61.03227738034084,4.364577471662104,1006.7886559710844,0.2,Overcast,Weak,No
2026-09-24,West,Fall,16.7,34.9420645338987,0.0,1008.1289133275654,0.0,Sunny,Weak,No
2026-09-25,North,Fall,9.2,74.53127045313839,11.841887991137009,1009.4372215344455,0.0,Sunny,Weak,Yes
2026-09-26,North,Fall,11.1,46.41112407719791,18.862185599376442,1015.3933275712153,0.0,Sunny,Weak,Yes
2026-09-27,South,Fall,25.9,65.89898945399493,23.401832248171807,1016.182683904284,0.0,Sunny,Strong,Yes
2026-09-28,South,Fall,14.3,69.16065406937288,11.757870465402206,1007.4103999684913,30.0,Rainy,Weak,No
2026-09-29,North,Fall,5.4,85.40987893757976,12.120013750187983,1011.8051632619122,2.9,Overcast,Weak,No
2026-09-30,East,Fall,19.1,45.367694013213324,23.07730513979023,1029.1381628688948,0.7,Overcast,Strong,Yes
2026-10-01,South,Fall,18.3,20.0,1.9118081021320563,1025.8203453608057,2.4,Overcast,Weak,No
2026-10-02,West,Fall,14.4,67.75774317130542,12.280354573718935,1015.4905893573923,0.2,Overcast,Weak,No
2026-10-03,South,Fall,16.7,92.0076677226628,16.332967229475404,1012.3040278253457,0.0,Sunny,Weak,No
2026-10-04,South,Fall,18.3,83.58419529409156,18.14453104899524,1012.9602506137461,29.0,Rainy,Weak,No
2026-10-05,West,Fall,20.3,68.14489122911938,11.431353147663822,1016.9081437818434,0.0,Sunny,Weak,Yes
2026-10-06,North,Fall,12.6,57.62545721551929,15.24108708194089,1003.8176594784128,0.0,Sunny,Weak,No
2026-10-07,West,Fall,17.4,77.10683894955966,0.0,1009.9409877006133,0.0,Sunny,Weak,Yes
2026-10-08,North,Fall,5.4,50.39680700443297,10.39226111366306,998.6513274089793,0.0,Sunny,Weak,No
2026-10-09,North,Fall,7.9,72.14536654034329,18.17456098788127,1015.1937849808422,0.0,Sunny,Weak,No
2026-10-10,North,Fall,3.0,72.5820523874994,8.123941760217242,1017.1775675176219,3.2,Rainy,Weak,Yes
2026-10-11,West,Fall,12.2,80.90314861248319,15.412889551127181,1008.134508301605,18.6,Rainy,Weak,No
2026-10-12,North,Fall,15.1,100.0,18.128107505618885,1024.5918941063203,0.0,Sunny,Weak,No
2026-10-13,East,Fall,15.6,70.88623950768151,12.602155593995645,1002.1938746959813,16.0,Rainy,Weak,No
2026-10-14,West,Fall,13.2,57.36554561438752,16.193246396975997,1000.2850009583215,26.5,Rainy,Weak,Yes
2026-10-15,East,Fall,15.1,64.61638531712008,8.260872043007714,1013.7956145484798,0.0,Sunny,Weak,Yes
2026-10-16,North,Fall,9.8,38.46386142666323,13.553721042127673,1020.3767864208972,1.5,Overcast,Weak,No
2026-10-17,South,Fall,21.0,54.579303033664125,19.271513187124558,1025.471421531663,14.3,Rainy,Weak,No
2026-10-18,North,Fall,12.9,58.86076342830344,16.09881072677904,1008.3289258970485,0.0,Sunny,Weak,No
2026-10-19,East,Fall,11.0,57.138674030981115,10.89428111305245,1020.6294466674503,1.3,Overcast,Weak,No
2026-10-20,East,Fall,15.9,67.28532308050583,16.56951483003555,1011.6919322439943,1.6,Overcast,Weak,Yes
2026-10-21,West,Fall,17.7,52.66370101426699,20.002268534456327,1010.6189816004735,0.0,Sunny,Strong,Yes
2026-10-22,South,Fall,18.5,81.81546000986707,0.6504110499576541,1019.0692794998934,23.5,Rainy,Weak,No
2026-10-23,West,Fall,17.6,65.00310597377296,23.113518454691285,1017.2185830273073,0.0,Sunny,Strong,Yes
2026-10-24,East,Fall,22.2,64.86049518292079,12.646216829232497,999.388862744126,2.8,Rainy,Weak,No
2026-10-25,North,Fall,11.9,60.081579252306234,17.978429532681613,1023.8123227978072,0.0,Sunny,Weak,No
2026-10-26,South,Fall,21.3,67.32786025788468,23.380728465516597,1023.0407308331796,0.0,Sunny,Strong,Yes
2026-10-27,North,Fall,8.3,77.37647397001452,5.398284119386739,1006.9954983879238,7.9,Rainy,Weak,No
2026-10-28,North,Fall,11.9,51.9930467643365,10.033912983007173,1015.1664282674993,1.7,Overcast,Weak,No
2026-10-29,South,Fall,20.8,55.12825266387115,12.980159128870067,1015.9522414902619,1.1,Overcast,Weak,Yes
2026-10-30,West,Fall,15.8,60.44410956835003,9.513725352129,1014.0853901265913,0.0,Sunny,Weak,Yes
2026-10-31,North,Fall,7.5,44.811936147901775,27.144556030857657,1007.5975587692367,1.2,Overcast,Strong,No
2026-11-01,East,Fall,15.1,52.71113210417754,9.002595343212452,1006.6270130564956,14.4,Rainy,Weak,No
2026-11-02,North,Fall,15.4,57.85668689683011,11.111172543591934,1011.7955674320684,3.2,Rainy,Weak,No
2026-11-03,South,Fall,21.3,78.11583771069091,16.430723221220838,1021.3818321540749,0.0,Sunny,Weak,Yes
2026-11-04,South,Fall,22.3,68.93841993502888,6.584953317467377,1016.3488012367554,20.4,Rainy,Weak,No
2026-11-05,South,Fall,18.0,67.90384867051317,12.230235017706153,1009.0350853433112,0.0,Sunny,Weak,Yes
2026-11-06,West,Fall,17.9,77.76346943251959,17.222172828751226,1018.1735896851868,1.1,Overcast,Weak,Yes
2026-11-07,North,Fall,9.6,62.93942317400905,12.669977169322422,989.2116590349594,2.6,Overcast,Weak,No
2026-11-08,West,Fall,13.1,70.85697274893334,14.346291987700361,1021.1901256029769,0.0,Sunny,Weak,No
2026-11-09,West,Fall,14.6,63.451673706012556,11.294675212861403,998.0822897697752,0.3,Overcast,Weak,No
2026-11-10,South,Fall,15.7,68.98043524099442,4.398707835734632,1009.1004724687749,0.0,Sunny,Weak,Yes
2026-11-11,South,Fall,16.2,56.25862013582627,17.25115247937467,1003.0426408429909,11.5,Rainy,Weak,Yes
2026-11-12,West,Fall,14.5,28.417742625853563,27.28453150153069,1001.6425481942327,5.2,Rainy,Strong,No
2026-11-13,North,Fall,12.8,62.985812567205436,15.128811415484067,1021.2866142990282,0.0,Sunny,Weak,No
2026-11-14,East,Fall,11.1,86.3412220414991,16.576848820732845,1008.2583903895048,7.4,Rainy,Weak,No
2026-11-15,West,Fall,18.4,78.89323103362389,19.849059285818015,1014.7720310538457,0.0,Sunny,Weak,Yes
2026-11-16,North,Fall,12.7,79.48096226886756,6.114686524173106,1011.6246353689666,0.0,Sunny,Weak,No
2026-11-17,South,Fall,17.3,83.54196082709326,26.917602606907238,1015.816326617785,0.8,Overcast,Strong,Yes
2026-11-18,South,Fall,14.4,66.32986386442155,16.416301574959615,1012.614575128482,0.8,Overcast,Weak,No
2026-11-19,North,Fall,9.5,67.95973561108393,26.422998293623763,1001.7360622064914,0.0,Sunny,Strong,Yes
2026-11-20,East,Fall,14.5,55.73522156848475,9.868769031332075,1019.9701345555771,0.0,Sunny,Weak,No
2026-11-21,South,Fall,18.9,60.25890715959425,27.726433457904776,1008.0499473347095,0.0,Sunny,Strong,No
2026-11-22,South,Fall,16.7,74.23656724656712,20.426088458243484,999.5473448107219,1.1,Overcast,Strong,Yes
2026-11-23,South,Fall,12.6,83.05826655753225,18.871280600966507,1008.5750787122727,0.0,Sunny,Weak,Yes
2026-11-24,North,Fall,11.0,62.90830586478501,16.638171180472035,1024.0060783250744,0.0,Sunny,Weak,No
2026-11-25,West,Fall,14.8,58.24716102722883,13.260299673478855,1018.8017739369079,0.4,Overcast,Weak,Yes
2026-11-26,South,Fall,20.6,65.00791938284895,23.40372160931711,1009.2107829247371,0.0,Sunny,Strong,Yes
2026-11-27,West,Fall,12.6,74.01810123393672,15.982519088936328,1009.2059383654525,0.0,Sunny,Weak,No
2026-11-28,East,Fall,19.8,43.34217775799687,1.2305120748899334,1009.4269195902609,2.6,Overcast,Weak,Yes
2026-11-29,South,Fall,14.9,30.557285702941428,7.179694768050983,1028.6139838684867,0.0,Sunny,Weak,No
2026-11-30,South,Fall,23.2,56.74194725762625,13.69907973465077,1015.0554836178525,0.1,Overcast,Weak,Yes
2026-12-01,East,Winter,7.7,46.689313611287616,17.169992882158887,1015.4403331775286,2.2,Overcast,Weak,No
2026-12-02,South,Winter,15.4,57.37789703529034,14.603880577700728,1020.2422676322548,1.1,Overcast,Weak,Yes
2026-12-03,West,Winter,8.4,62.78329521773793,23.532795528555642,1013.9103132722121,0.0,Sunny,Strong,No
2026-12-04,North,Winter,7.2,58.2012738646548,1.3422869517296263,1009.9276628334344,0.0,Sunny,Weak,No
2026-12-05,West,Winter,6.7,86.78701301706118,16.005115555536122,1010.4292012073201,9.8,Rainy,Weak,No
2026-12-06,North,Winter,0.6,69.90117146903481,2.2741454222899176,1011.4271899246875,0.0,Sunny,Weak,No
2026-12-07,North,Winter,8.2,69.50711539416243,20.317986068389178,1011.7022221079212,0.0,Sunny,Strong,Yes
2026-12-08,West,Winter,8.2,74.33310716065102,14.338788998905981,1017.8210363490958,0.0,Sunny,Weak,Yes
2026-12-09,West,Winter,8.7,47.917503233288464,17.937269804168828,1012.4155670864584,2.4,Overcast,Weak,No
2026-12-10,West,Winter,12.3,80.58667681130403,8.952819275871637,1017.8611206177246,1.7,Overcast,Weak,No
2026-12-11,West,Winter,4.8,63.863535701968104,23.956254521604258,1011.3542673591313,0.0,Sunny,Strong,No
2026-12-12,East,Winter,9.8,75.05720925861819,22.29207264841196,1012.6290815225287,0.0,Sunny,Strong,No
2026-12-13,South,Winter,8.6,48.92214150439767,19.084810121083216,996.0143945237431,18.4,Rainy,Weak,No
2026-12-14,North,Winter,4.3,41.693618509759034,14.093379271955914,1019.3306213976199,0.0,Sunny,Weak,Yes
2026-12-15,West,Winter,8.5,77.26834487037543,19.059000997065926,1014.771907807184,0.0,Sunny,Weak,No
2026-12-16,West,Winter,4.3,70.64614289146274,10.051752024088557,1019.9840808788772,2.7,Overcast,Weak,No
2026-12-17,West,Winter,3.3,51.46922668463735,20.988889613144984,988.8299569744505,0.3,Overcast,Strong,No
2026-12-18,East,Winter,13.7,51.95505378087958,26.546366260267448,1028.7069976382459,0.0,Sunny,Strong,No
2026-12-19,West,Winter,10.5,81.88152176622154,22.494273919854304,1010.8832829747586,0.0,Sunny,Strong,Yes
2026-12-20,West,Winter,8.7,47.15882160699008,9.892782711348133,1020.8654625339001,0.0,Sunny,Weak,No
2026-12-21,West,Winter,7.9,89.64009429883944,17.52992122091172,1003.6807525829958,35.8,Rainy,Weak,No
2026-12-22,South,Winter,11.6,51.49068898028197,5.948009193689465,1016.9021912405005,1.2,Overcast,Weak,Yes
2026-12-23,East,Winter,11.2,74.57587888412574,19.00673217822973,1003.5726754946107,0.0,Sunny,Weak,No
2026-12-24,West,Winter,6.9,60.07072286376523,18.154223890037773,1007.0098483144336,0.0,Sunny,Weak,No
2026-12-25,North,Winter,6.2,74.04781146623515,1.9112856232748516,1027.3122508309343,0.0,Sunny,Weak,No
2026-12-26,North,Winter,7.3,56.838289968287114,6.8675130926134536,1010.4745407938932,0.0,Sunny,Weak,No
